time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2019/07/11/08:59:08.916855,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:09.514092,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:09.514101,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:09.585343,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:09.614067,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:09.665513,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:09.716981,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:10.276441,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:10.276453,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:10.894643,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:10.894652,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:10.894671,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:10.924219,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:11.266235,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:11.266245,1.5,0.0,0.0,0.0,0.0,0.119072759151
2019/07/11/08:59:11.554807,1.5,0.0,0.0,0.0,0.0,0.157560956478
2019/07/11/08:59:11.554816,1.5,0.0,0.0,0.0,0.0,0.023349276185
2019/07/11/08:59:11.750993,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:11.751002,1.5,0.0,0.0,0.0,0.0,0.194340121746
2019/07/11/08:59:11.751030,1.5,0.0,0.0,0.0,0.0,0.200129914284
2019/07/11/08:59:11.896704,1.5,0.0,0.0,0.0,0.0,0.245785617828
2019/07/11/08:59:11.896724,1.43336069584,0.0,0.0,0.0,0.0,0.358808732033
2019/07/11/08:59:11.896746,1.41589969397,0.0,0.0,0.0,0.0,0.362976694107
2019/07/11/08:59:11.938679,1.38804066181,0.0,0.0,0.0,0.0,0.369830274582
2019/07/11/08:59:11.938685,1.36711370945,0.0,0.0,0.0,0.0,0.375532865524
2019/07/11/08:59:11.938721,1.36201277375,0.0,0.0,0.0,0.0,0.375532865524
2019/07/11/08:59:11.968596,1.34886798263,0.0,0.0,0.0,0.0,0.376718735695
2019/07/11/08:59:12.027851,1.34886798263,0.0,0.0,0.0,0.0,0.376718735695
2019/07/11/08:59:12.163902,1.3374235332,0.0,0.0,0.0,0.0,0.381130838394
2019/07/11/08:59:12.163913,1.09826740623,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:12.163943,1.08715000749,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:12.404214,1.06569984555,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:12.404224,1.5,0.0,0.0,0.0,0.0,0.261323881149
2019/07/11/08:59:12.599483,1.5,0.0,0.0,0.0,0.0,0.223707652092
2019/07/11/08:59:12.599502,1.5,0.0,0.0,0.0,0.0,0.04544467628
2019/07/11/08:59:12.802448,1.5,0.0,0.0,0.0,0.0,0.0365855902433
2019/07/11/08:59:12.802461,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:12.802467,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:13.279500,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:13.279510,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:13.863843,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:13.863855,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.859475,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.859488,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.859502,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.861883,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.861891,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.862160,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.862170,1.5,0.0,0.0,0.0,0.0,0.0872637569904
2019/07/11/08:59:16.867086,1.5,0.0,0.0,0.0,0.0,0.070557051897
2019/07/11/08:59:16.867090,1.43283748627,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.867207,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.871471,0.0,0.0,0.0,0.0,0.0,0.0
2019/07/11/08:59:16.871474,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.871520,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.871699,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.871706,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.871759,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.879417,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.913878,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:16.968662,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:17.691343,1.5,0.0,0.0,0.0,0.0,-0.0297494441271
2019/07/11/08:59:17.691355,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:17.691362,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:18.099836,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:18.099843,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:18.105197,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:18.149650,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:18.200058,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:19.046070,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:19.046081,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:19.741462,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:19.741471,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:20.398537,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:20.398546,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:20.441542,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:20.442679,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:20.490276,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:20.541346,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:21.446135,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:21.446146,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:21.446166,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:22.302879,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:22.302889,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:23.158826,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:23.158835,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:23.474259,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:23.474270,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:23.510024,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:24.262134,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:24.262145,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:24.768449,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:24.815077,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:24.865644,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:25.772290,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:25.772300,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:25.971098,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:25.971109,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:25.972666,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:26.022963,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:26.073969,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:26.853698,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:26.853708,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:27.609535,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:27.609546,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:27.724056,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:27.724064,1.5,0.0,0.0,0.0,0.0,0.277838754654
2019/07/11/08:59:27.761873,1.39562666416,0.0,0.0,0.0,0.0,0.37289955616
2019/07/11/08:59:27.793961,1.39562666416,0.0,0.0,0.0,0.0,0.37289955616
2019/07/11/08:59:27.825977,0.509042188525,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:28.141521,0.0884099397808,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:28.141529,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:28.289054,0.277537509799,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:28.456897,0.436909541488,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:28.456908,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:28.456937,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:28.801906,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:28.801916,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:31.702286,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:31.702297,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:31.702308,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:31.704278,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:31.704288,1.5,0.0,0.0,0.0,0.0,-0.0446075975895
2019/07/11/08:59:31.704317,0.0,0.0,0.0,0.0,0.0,0.0
2019/07/11/08:59:31.827676,1.5,0.0,0.0,0.0,0.0,-0.135674834251
2019/07/11/08:59:32.275055,1.5,0.0,0.0,0.0,0.0,-0.13705252409
2019/07/11/08:59:32.275067,1.5,0.0,0.0,0.0,0.0,-0.0614886939526
2019/07/11/08:59:32.275083,1.5,0.0,0.0,0.0,0.0,-0.0583496451378
2019/07/11/08:59:32.397109,1.5,0.0,0.0,0.0,0.0,-0.0473281055689
2019/07/11/08:59:32.397122,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.040680,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.040694,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.040707,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.379967,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.379982,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.562872,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.562881,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.757821,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:33.757831,1.5,0.0,0.0,0.0,0.0,0.0653253078461
2019/07/11/08:59:33.757854,1.5,0.0,0.0,0.0,0.0,0.0772536814213
2019/07/11/08:59:33.760980,1.5,0.0,0.0,0.0,0.0,0.0855721592903
2019/07/11/08:59:33.760993,1.5,0.0,0.0,0.0,0.0,0.107702434063
2019/07/11/08:59:33.761014,1.5,0.0,0.0,0.0,0.0,0.11333527565
2019/07/11/08:59:33.764282,1.5,0.0,0.0,0.0,0.0,0.125647318363
2019/07/11/08:59:33.771838,1.5,0.0,0.0,0.0,0.0,0.129117715359
2019/07/11/08:59:33.780285,1.5,0.0,0.0,0.0,0.0,0.134087872505
2019/07/11/08:59:33.786691,1.5,0.0,0.0,0.0,0.0,0.145998799801
2019/07/11/08:59:33.800563,1.5,0.0,0.0,0.0,0.0,0.149887740612
2019/07/11/08:59:33.808579,1.5,0.0,0.0,0.0,0.0,0.155346190929
2019/07/11/08:59:33.816635,1.5,0.0,0.0,0.0,0.0,0.161118543148
2019/07/11/08:59:33.824889,1.5,0.0,0.0,0.0,0.0,0.166699075699
2019/07/11/08:59:33.831752,1.5,0.0,0.0,0.0,0.0,0.172087776661
2019/07/11/08:59:33.835855,1.5,0.0,0.0,0.0,0.0,0.177127683163
2019/07/11/08:59:33.840604,1.5,0.0,0.0,0.0,0.0,0.18190600872
2019/07/11/08:59:33.999550,1.5,0.0,0.0,0.0,0.0,0.189928019047
2019/07/11/08:59:33.999560,1.5,0.0,0.0,0.0,0.0,0.338928103447
2019/07/11/08:59:34.161542,1.47338345647,0.0,0.0,0.0,0.0,0.35106575489
2019/07/11/08:59:34.161555,1.36142420769,0.0,0.0,0.0,0.0,0.377834844589
2019/07/11/08:59:34.321852,1.33480766416,0.0,0.0,0.0,0.0,0.384897708893
2019/07/11/08:59:34.321864,1.03836393356,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:34.502090,0.964203983545,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:34.502101,0.969828128815,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:34.878920,1.04326871037,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:34.878930,1.10474172235,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:34.881922,1.10474172235,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:34.917830,1.10474172235,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:34.969599,1.10474172235,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:35.018474,1.10474172235,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:35.264391,1.1089271307,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:35.264403,1.5,0.0,0.0,0.0,0.0,-0.0269766181707
2019/07/11/08:59:35.264439,1.5,0.0,0.0,0.0,0.0,-0.0503450751305
2019/07/11/08:59:35.399018,1.46847876906,0.0,0.0,0.0,0.0,-0.254243588448
2019/07/11/08:59:35.399029,0.59399266541,0.0,0.0,0.0,0.0,-0.4
2019/07/11/08:59:35.631789,0.518524736166,0.0,0.0,0.0,0.0,-0.4
2019/07/11/08:59:35.631810,-0.0,0.0,0.0,0.0,0.0,-0.4
2019/07/11/08:59:35.941936,-0.0,0.0,0.0,0.0,0.0,-0.4
2019/07/11/08:59:35.941955,0.174079757184,0.0,0.0,0.0,0.0,-0.4
2019/07/11/08:59:35.941961,0.886381745338,0.0,0.0,0.0,0.0,-0.4
2019/07/11/08:59:36.149702,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:36.149710,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:36.522024,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:36.522041,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:36.522048,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:36.741774,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:36.741781,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:37.100195,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:37.100216,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:37.100240,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:42.709190,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:42.709195,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:42.785070,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:42.785106,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:42.785111,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:42.807422,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:42.807435,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.902770,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.902776,1.20937657356,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.918497,1.22101718187,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.918509,0.748590677977,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.929925,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.929937,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.931493,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.931515,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.932984,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.933002,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.973268,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.973276,1.5,0.0,0.0,0.0,0.0,-0.0257209986448
2019/07/11/08:59:43.973303,1.5,0.0,0.0,0.0,0.0,-0.0221285358071
2019/07/11/08:59:43.976202,1.5,0.0,0.0,0.0,0.0,-0.0192161977291
2019/07/11/08:59:43.976212,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.976737,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:43.976745,1.5,0.0,0.0,0.0,0.0,-0.0698420464993
2019/07/11/08:59:43.976779,1.5,0.0,0.0,0.0,0.0,-0.100116407871
2019/07/11/08:59:44.049053,1.5,0.0,0.0,0.0,0.0,-0.146103441715
2019/07/11/08:59:44.049066,1.5,0.0,0.0,0.0,0.0,-0.222155570984
2019/07/11/08:59:44.049072,1.5,0.0,0.0,0.0,0.0,-0.222155570984
2019/07/11/08:59:46.358093,1.45350283384,0.0,0.0,0.0,0.0,-0.232758569717
2019/07/11/08:59:46.358099,1.16320645809,0.0,0.0,0.0,0.0,-0.299881839752
2019/07/11/08:59:46.358301,1.20427563787,0.0,0.0,0.0,0.0,-0.301154899597
2019/07/11/08:59:46.358309,1.33454605937,0.0,0.0,0.0,0.0,-0.290726304054
2019/07/11/08:59:46.358958,1.34788700938,0.0,0.0,0.0,0.0,-0.283855271339
2019/07/11/08:59:46.358967,1.5,0.0,0.0,0.0,0.0,0.0421835571527
2019/07/11/08:59:46.358993,1.5,0.0,0.0,0.0,0.0,0.059413433075
2019/07/11/08:59:46.359498,1.5,0.0,0.0,0.0,0.0,0.0935767233372
2019/07/11/08:59:46.359509,1.5,0.0,0.0,0.0,0.0,0.294528031349
2019/07/11/08:59:46.359546,1.5,0.0,0.0,0.0,0.0,0.299969053268
2019/07/11/08:59:46.367310,1.41433015466,0.0,0.0,0.0,0.0,0.356559085846
2019/07/11/08:59:46.367316,1.5,0.0,0.0,0.0,0.0,0.29213886261
2019/07/11/08:59:46.370335,1.5,0.0,0.0,0.0,0.0,0.240205073357
2019/07/11/08:59:46.370345,1.30152073503,0.0,0.0,0.0,0.0,0.381601691246
2019/07/11/08:59:46.370352,1.25541597605,0.0,0.0,0.0,0.0,0.394210195541
2019/07/11/08:59:46.371301,1.11945596337,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:46.371307,1.02332264185,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:46.371958,1.00743126869,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:46.371967,0.651280269027,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:46.371987,0.602428838611,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:46.378014,0.181796584278,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:46.378025,0.0505451895297,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:46.387743,0.0,0.0,0.0,0.0,0.0,0.0
2019/07/11/08:59:46.641062,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:47.094359,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:47.094368,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:47.576531,1.5,0.0,0.0,0.0,0.0,0.180807340145
2019/07/11/08:59:47.576540,1.42754030228,0.0,0.0,0.0,0.0,0.352146983147
2019/07/11/08:59:47.576544,1.44480505586,0.0,0.0,0.0,0.0,0.350961112976
2019/07/11/08:59:47.617030,1.3934032023,0.0,0.0,0.0,0.0,0.350961112976
2019/07/11/08:59:47.624021,1.37443810701,0.0,0.0,0.0,0.0,0.355931282043
2019/07/11/08:59:47.631585,1.31388071179,0.0,0.0,0.0,0.0,0.369900035858
2019/07/11/08:59:47.638402,1.26823371649,0.0,0.0,0.0,0.0,0.374922513962
2019/07/11/08:59:47.645841,1.21670106053,0.0,0.0,0.0,0.0,0.391018843651
2019/07/11/08:59:47.653656,1.1630756557,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:47.660892,1.08119881153,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:47.683546,0.845247209072,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:47.902629,0.551419347525,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:47.902640,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:48.529892,0.605371713638,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:48.529902,0.714584380388,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:48.831591,0.714584380388,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:48.831602,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:49.094161,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:49.094172,1.5,0.0,0.0,0.0,0.0,-0.231590151787
2019/07/11/08:59:49.252151,1.42008510232,0.0,0.0,0.0,0.0,-0.263817691803
2019/07/11/08:59:49.252170,0.891744285822,0.0,0.0,0.0,0.0,-0.365261220932
2019/07/11/08:59:49.535292,0.858849674463,0.0,0.0,0.0,0.0,-0.368749046326
2019/07/11/08:59:49.535302,0.56064029038,0.0,0.0,0.0,0.0,-0.4
2019/07/11/08:59:49.739281,0.542852327228,0.0,0.0,0.0,0.0,-0.4
2019/07/11/08:59:49.739296,1.07021221519,0.0,0.0,0.0,0.0,-0.342642641068
2019/07/11/08:59:50.331797,1.09813660383,0.0,0.0,0.0,0.0,-0.337707352638
2019/07/11/08:59:50.331807,1.12037158012,0.0,0.0,0.0,0.0,-0.331969881058
2019/07/11/08:59:50.564676,1.13881346583,0.0,0.0,0.0,0.0,-0.324523377419
2019/07/11/08:59:50.564693,1.29609274864,0.0,0.0,0.0,0.0,-0.286331629753
2019/07/11/08:59:50.763882,1.31276893616,0.0,0.0,0.0,0.0,-0.283646011353
2019/07/11/08:59:50.763893,1.34396320581,0.0,0.0,0.0,0.0,-0.277612066269
2019/07/11/08:59:50.763927,1.34906414151,0.0,0.0,0.0,0.0,-0.274159097672
2019/07/11/08:59:50.952367,1.36044323444,0.0,0.0,0.0,0.0,-0.268561148643
2019/07/11/08:59:50.952378,1.5,0.0,0.0,0.0,0.0,-0.223568129539
2019/07/11/08:59:51.451450,1.5,0.0,0.0,0.0,0.0,-0.206094121933
2019/07/11/08:59:51.451459,1.5,0.0,0.0,0.0,0.0,-0.160839521885
2019/07/11/08:59:51.451483,1.5,0.0,0.0,0.0,0.0,-0.160839521885
2019/07/11/08:59:51.829797,1.5,0.0,0.0,0.0,0.0,-0.142092430592
2019/07/11/08:59:51.829836,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:52.287298,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:52.287306,0.452539354563,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:52.313739,0.264915928245,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:52.313746,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:56.238242,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:56.238246,0.13222579658,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:56.238257,0.0,0.0,0.0,0.0,0.0,0.0
2019/07/11/08:59:58.235305,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:58.459907,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:58.459918,0.0327572599053,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:58.800506,0.0814778823406,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:58.800518,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:58.800554,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:58.987260,0.210244193673,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:59.008840,0.472093015909,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:59.008902,1.20767632127,0.0,0.0,0.0,0.0,0.4
2019/07/11/08:59:59.015510,1.40295115113,0.0,0.0,0.0,0.0,0.354030394554
2019/07/11/08:59:59.016741,1.46377015114,0.0,0.0,0.0,0.0,0.327208995819
2019/07/11/08:59:59.024244,1.5,0.0,0.0,0.0,0.0,0.299567937851
2019/07/11/08:59:59.046144,1.5,0.0,0.0,0.0,0.0,0.213313913345
2019/07/11/08:59:59.232931,1.5,0.0,0.0,0.0,0.0,0.0276916235685
2019/07/11/08:59:59.232947,1.5,0.0,0.0,0.0,0.0,0.0470490783453
2019/07/11/08:59:59.693422,1.5,0.0,0.0,0.0,0.0,0.0522110641003
2019/07/11/08:59:59.693431,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:59.915221,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:59:59.915232,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:00:00.012731,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:00:00.012742,1.5,0.0,0.0,0.0,0.0,0.261445975304
2019/07/11/09:00:00.526833,1.5,0.0,0.0,0.0,0.0,0.274525332451
2019/07/11/09:00:00.526844,1.5,0.0,0.0,0.0,0.0,0.293202662468
2019/07/11/09:00:00.526866,1.5,0.0,0.0,0.0,0.0,0.293202662468
2019/07/11/09:00:00.980513,1.5,0.0,0.0,0.0,0.0,0.279460597038
2019/07/11/09:00:00.980527,1.5,0.0,0.0,0.0,0.0,0.26775894165
2019/07/11/09:00:01.387159,1.5,0.0,0.0,0.0,0.0,0.257679104805
2019/07/11/09:00:01.387170,1.5,0.0,0.0,0.0,0.0,0.214046359062
2019/07/11/09:00:01.503199,1.5,0.0,0.0,0.0,0.0,0.201647138596
2019/07/11/09:00:01.503235,1.5,0.0,0.0,0.0,0.0,0.186126279831
2019/07/11/09:00:01.543965,1.5,0.0,0.0,0.0,0.0,0.186126279831
2019/07/11/09:00:01.550372,1.5,0.0,0.0,0.0,0.0,0.158398044109
2019/07/11/09:00:01.593732,1.5,0.0,0.0,0.0,0.0,0.153654587269
2019/07/11/09:00:01.831910,1.5,0.0,0.0,0.0,0.0,0.14871931076
2019/07/11/09:00:01.831921,1.5,0.0,0.0,0.0,0.0,0.0825726211071
2019/07/11/09:00:02.009690,1.5,0.0,0.0,0.0,0.0,0.0546525478363
2019/07/11/09:00:02.009703,1.5,0.0,0.0,0.0,0.0,0.00713086798787
2019/07/11/09:00:02.009709,1.5,0.0,0.0,0.0,0.0,0.00393950343132
