time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2019/07/11/09:05:31.064989,641,1562828731,64867019,map,0,1,47.0590958333,15.4580043333,404.5,"(0.5513062499999999, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:32.070238,642,1562828732,70050954,map,0,1,47.0590955,15.4580045,404.4,"(0.5513062499999999, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:33.070604,643,1562828733,70327997,map,0,1,47.0590951667,15.4580048333,404.3,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:34.069123,644,1562828734,68991899,map,0,1,47.0590951667,15.458005,404.2,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:35.069365,645,1562828735,69169044,map,0,1,47.0590953333,15.4580055,404.1,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:36.070049,646,1562828736,69896936,map,0,1,47.0590978333,15.4580125,403.8,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:37.068095,647,1562828737,67929029,map,0,1,47.0591001667,15.4580166667,404.2,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:38.065753,648,1562828738,65594911,map,0,1,47.0591023333,15.4580233333,404.4,"(0.6400000000000001, 0.0, 0.0, 0.0, 0.9216, 0.0, 0.0, 0.0, 163.84000000000003)",1
2019/07/11/09:05:39.068297,649,1562828739,68175077,map,0,1,47.0591051667,15.4580313333,404.7,"(0.540225, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:40.067525,650,1562828740,67337036,map,0,1,47.0591063333,15.458033,404.8,"(0.5292562500000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:41.069749,651,1562828741,69453001,map,0,1,47.059107,15.4580315,405.2,"(0.5184, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:42.065538,652,1562828742,65188884,map,0,1,47.059107,15.4580306667,405.4,"(0.49702499999999994, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:43.070358,653,1562828743,69530963,map,0,1,47.0591071667,15.45803,405.5,"(0.3999297600000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:05:44.068705,654,1562828744,68582057,map,0,1,47.0591075,15.458029,405.7,"(0.3999297600000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:05:45.068539,655,1562828745,68406105,map,0,1,47.059108,15.4580283333,405.8,"(0.39137536000000006, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:05:46.068378,656,1562828746,68236112,map,0,1,47.0591083333,15.458028,405.9,"(0.38291344, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:05:47.068329,657,1562828747,68212032,map,0,1,47.0591088333,15.4580278333,406.0,"(0.3745440000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:05:48.068091,658,1562828748,67975997,map,0,1,47.0591091667,15.4580283333,405.9,"(0.45562500000000006, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:49.066383,659,1562828749,66129922,map,0,1,47.0591091667,15.4580286667,405.9,"(0.45562500000000006, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:50.067820,660,1562828750,67687988,map,0,1,47.0591093333,15.458029,405.9,"(0.45562500000000006, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:51.068208,661,1562828751,67976951,map,0,1,47.0591091667,15.4580296667,405.8,"(0.45562500000000006, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:52.068892,662,1562828752,68614006,map,0,1,47.0591101667,15.4580336667,405.8,"(0.45562500000000006, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:53.070124,663,1562828753,70002079,map,0,1,47.0591126667,15.4580423333,405.5,"(0.45562500000000006, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:54.069268,664,1562828754,69001913,map,0,1,47.059115,15.4580508333,405.6,"(0.45562500000000006, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:55.068323,665,1562828755,68197965,map,0,1,47.0591158333,15.4580535,405.3,"(0.46963609, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:05:56.070330,666,1562828756,69603919,map,0,1,47.0591156667,15.4580536667,405.2,"(0.43560000000000004, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:57.069179,667,1562828757,69040060,map,0,1,47.0591156667,15.458054,405.2,"(0.43560000000000004, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:58.068783,668,1562828758,68568944,map,0,1,47.0591156667,15.4580546667,405.0,"(0.43560000000000004, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:05:59.069898,669,1562828759,69643974,map,0,1,47.0591168333,15.4580573333,404.9,"(0.43560000000000004, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:00.065883,670,1562828760,65748929,map,0,1,47.0591188333,15.4580613333,404.7,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:01.069966,671,1562828761,69730043,map,0,1,47.0591191667,15.4580616667,404.6,"(0.41602500000000003, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:02.068589,672,1562828762,68459033,map,0,1,47.0591193333,15.4580618333,404.6,"(0.40640624999999997, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:03.070711,673,1562828763,70580959,map,0,1,47.05912,15.458064,404.5,"(0.40640624999999997, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:04.068453,674,1562828764,68319082,map,0,1,47.0591216667,15.4580673333,404.5,"(0.42837024999999995, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:05.068866,675,1562828765,68746089,map,0,1,47.0591233333,15.4580715,404.5,"(0.40640624999999997, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:06.069302,676,1562828766,69129943,map,0,1,47.0591241667,15.4580741667,404.6,"(0.39690000000000003, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:07.068635,677,1562828767,68449974,map,0,1,47.059124,15.4580745,404.6,"(0.40640624999999997, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:08.069764,678,1562828768,69552898,map,0,1,47.0591245,15.4580738333,404.7,"(0.3340840000000001, 0.0, 0.0, 0.0, 0.5595040000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:06:09.069575,679,1562828769,69320917,map,0,1,47.0591251667,15.4580731667,404.7,"(0.40640624999999997, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:10.069850,680,1562828770,69590091,map,0,1,47.0591261667,15.4580728333,404.7,"(0.41602500000000003, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:11.063997,681,1562828771,63815116,map,0,1,47.0591268333,15.4580723333,404.8,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:12.070563,682,1562828772,70333003,map,0,1,47.0591281667,15.4580726667,404.9,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:13.070544,683,1562828773,70336103,map,0,1,47.05913,15.4580726667,405.0,"(0.34999056, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:06:14.068751,684,1562828774,68620920,map,0,1,47.0591311667,15.458072,405.1,"(0.41602500000000003, 0.0, 0.0, 0.0, 0.5513062499999999, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:15.069451,685,1562828775,69262027,map,0,1,47.059132,15.4580713333,405.2,"(0.41602500000000003, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:16.069371,686,1562828776,69253921,map,0,1,47.0591331667,15.4580711667,405.2,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.540225, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:17.069380,687,1562828777,69168090,map,0,1,47.059134,15.4580705,405.2,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:18.064777,688,1562828778,64522027,map,0,1,47.0591348333,15.4580698333,405.3,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:19.070769,689,1562828779,70616006,map,0,1,47.0591353333,15.4580693333,405.3,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:20.069026,690,1562828780,68875074,map,0,1,47.0591351667,15.4580686667,405.4,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:21.069186,691,1562828781,69055080,map,0,1,47.0591346667,15.4580708333,405.3,"(0.42575624999999995, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:22.067297,692,1562828782,67082881,map,0,1,47.0591348333,15.4580721667,405.3,"(0.41602500000000003, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:23.066858,693,1562828783,66600084,map,0,1,47.0591331667,15.4580728333,405.2,"(0.4733440000000001, 0.0, 0.0, 0.0, 0.6400000000000001, 0.0, 0.0, 0.0, 163.84000000000003)",1
2019/07/11/09:06:24.070025,694,1562828784,69905042,map,0,1,47.0591315,15.4580751667,405.1,"(0.43560000000000004, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:25.073219,695,1562828785,72911977,map,0,1,47.0591311667,15.4580761667,405.0,"(0.44555625, 0.0, 0.0, 0.0, 0.5625, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:26.071818,696,1562828786,71574926,map,0,1,47.0591313333,15.4580766667,404.9,"(0.46580625, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:27.071806,697,1562828787,71337938,map,0,1,47.0591313333,15.458077,404.9,"(0.49702499999999994, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:28.069105,698,1562828788,68828105,map,0,1,47.0591318333,15.4580778333,404.8,"(0.5292562500000001, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:29.063871,699,1562828789,63733100,map,0,1,47.0591323333,15.4580783333,404.8,"(0.5625, 0.0, 0.0, 0.0, 0.6806250000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:30.070679,700,1562828790,70082902,map,0,1,47.0591316667,15.4580771667,404.8,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:31.068614,701,1562828791,68487882,map,0,1,47.0591316667,15.4580771667,404.8,"(0.6400000000000001, 0.0, 0.0, 0.0, 0.9216, 0.0, 0.0, 0.0, 163.84000000000003)",1
2019/07/11/09:06:32.069926,702,1562828792,69695949,map,0,1,47.0591296667,15.4580765,404.8,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:33.068982,703,1562828793,68815946,map,0,1,47.0591265,15.4580758333,404.9,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:34.068847,704,1562828794,68634033,map,0,1,47.0591255,15.4580763333,405.0,"(0.6400000000000001, 0.0, 0.0, 0.0, 0.9216, 0.0, 0.0, 0.0, 163.84000000000003)",1
2019/07/11/09:06:35.069739,705,1562828795,69619894,map,0,1,47.0591236667,15.4580765,405.1,"(0.6400000000000001, 0.0, 0.0, 0.0, 0.9216, 0.0, 0.0, 0.0, 163.84000000000003)",1
2019/07/11/09:06:36.070250,706,1562828796,70092916,map,0,1,47.0591208333,15.4580766667,405.0,"(0.7744000000000002, 0.0, 0.0, 0.0, 0.9216, 0.0, 0.0, 0.0, 163.84000000000003)",1
2019/07/11/09:06:37.068765,707,1562828797,68553924,map,0,1,47.0591183333,15.4580776667,405.0,"(0.9801, 0.0, 0.0, 0.0, 1.411344, 0.0, 0.0, 0.0, 250.9056)",1
2019/07/11/09:06:38.066322,708,1562828798,66080093,map,0,1,47.0591171667,15.4580783333,405.1,"(0.8281000000000001, 0.0, 0.0, 0.0, 1.1924640000000002, 0.0, 0.0, 0.0, 211.99360000000001)",1
2019/07/11/09:06:39.066753,709,1562828799,66428899,map,0,1,47.059115,15.4580788333,405.2,"(0.9801, 0.0, 0.0, 0.0, 1.185921, 0.0, 0.0, 0.0, 250.9056)",1
2019/07/11/09:06:40.062994,710,1562828800,62885999,map,0,1,47.0591138333,15.45808,405.2,"(0.96059601, 0.0, 0.0, 0.0, 1.185921, 0.0, 0.0, 0.0, 250.9056)",1
2019/07/11/09:06:41.067014,711,1562828801,66479921,map,0,1,47.059111,15.4580786667,405.2,"(0.5694211600000001, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:42.069160,712,1562828802,68974971,map,0,1,47.0591071667,15.4580776667,405.1,"(0.5694211600000001, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:43.068254,713,1562828803,68104028,map,0,1,47.0591045,15.4580761667,405.2,"(0.58110129, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:44.068622,714,1562828804,68397998,map,0,1,47.0591031667,15.4580761667,405.1,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:45.069867,715,1562828805,69477081,map,0,1,47.0591026667,15.4580766667,405.0,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:46.068602,716,1562828806,68481922,map,0,1,47.0591016667,15.4580763333,404.8,"(0.6723999999999999, 0.0, 0.0, 0.0, 0.9682559999999998, 0.0, 0.0, 0.0, 172.13439999999997)",1
2019/07/11/09:06:47.065966,717,1562828807,65844058,map,0,1,47.0590996667,15.458076,404.7,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:48.069019,718,1562828808,68878889,map,0,1,47.0590975,15.4580746667,404.7,"(0.5929, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:49.066025,719,1562828809,65912961,map,0,1,47.0590961667,15.458074,404.6,"(0.6241000000000001, 0.0, 0.0, 0.0, 1.0547290000000002, 0.0, 0.0, 0.0, 159.76960000000003)",1
2019/07/11/09:06:50.069360,720,1562828810,69052934,map,0,1,47.0590955,15.4580721667,404.7,"(0.6241000000000001, 0.0, 0.0, 0.0, 1.0547290000000002, 0.0, 0.0, 0.0, 159.76960000000003)",1
2019/07/11/09:06:51.065214,721,1562828811,65009117,map,0,1,47.0590941667,15.458071,404.8,"(0.5929, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/09:06:52.070035,722,1562828812,69819927,map,0,1,47.0590925,15.4580686667,405.0,"(0.5625, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:53.070377,723,1562828813,70174932,map,0,1,47.0590913333,15.4580683333,405.0,"(0.5625, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:54.072745,724,1562828814,72381019,map,0,1,47.0590901667,15.4580678333,405.1,"(0.5625, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:55.070621,725,1562828815,70432901,map,0,1,47.0590898333,15.4580668333,405.2,"(0.5041, 0.0, 0.0, 0.0, 0.8519289999999998, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:06:56.070522,726,1562828816,70311069,map,0,1,47.0590906667,15.458066,405.4,"(0.5625, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:57.070723,727,1562828817,70503950,map,0,1,47.0590915,15.458065,405.6,"(0.5625, 0.0, 0.0, 0.0, 0.9506250000000002, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:58.067407,728,1562828818,67014932,map,0,1,47.0590925,15.4580641667,405.8,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:06:59.069463,729,1562828819,69288969,map,0,1,47.0590933333,15.4580636667,405.9,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:00.070578,730,1562828820,70405006,map,0,1,47.0590941667,15.4580633333,406.0,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:01.071121,731,1562828821,70950984,map,0,1,47.0590948333,15.4580631667,406.1,"(0.5625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:02.070084,732,1562828822,69953918,map,0,1,47.0590955,15.4580631667,406.2,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:03.072860,733,1562828823,72462081,map,0,1,47.0590963333,15.4580633333,406.2,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:04.070424,734,1562828824,70303916,map,0,1,47.0590971667,15.4580633333,406.2,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:05.071235,735,1562828825,71085929,map,0,1,47.0590975,15.4580635,406.3,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:06.070247,736,1562828826,70096969,map,0,1,47.059098,15.4580635,406.3,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:07.069134,737,1562828827,68950891,map,0,1,47.059099,15.458065,406.4,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:08.071815,738,1562828828,71644067,map,0,1,47.0590993333,15.4580656667,406.6,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:09.069496,739,1562828829,68825960,map,0,1,47.0590995,15.4580656667,406.8,"(0.6806250000000001, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/09:07:10.070253,740,1562828830,70111989,map,0,1,47.0591,15.4580653333,406.9,"(0.6099610000000001, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:11.070893,741,1562828831,70765018,map,0,1,47.0591003333,15.4580648333,407.0,"(0.5595040000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:12.071168,742,1562828832,71052074,map,0,1,47.0591003333,15.4580645,407.1,"(0.5595040000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:13.071736,743,1562828833,71535110,map,0,1,47.0591001667,15.4580636667,407.3,"(0.5595040000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:14.071509,744,1562828834,71213960,map,0,1,47.0590998333,15.4580628333,407.4,"(0.4624000000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:15.070866,745,1562828835,70744991,map,0,1,47.0590991667,15.4580618333,407.7,"(0.4624000000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:16.070043,746,1562828836,69833040,map,0,1,47.0590981667,15.4580605,408.1,"(0.4624000000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:17.069993,747,1562828837,69854974,map,0,1,47.0590978333,15.4580588333,408.2,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:18.070839,748,1562828838,70628881,map,0,1,47.059098,15.4580586667,408.4,"(0.4624000000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:19.072241,749,1562828839,72118043,map,0,1,47.059098,15.4580568333,408.4,"(0.4624000000000001, 0.0, 0.0, 0.0, 0.6658560000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:20.066690,750,1562828840,66567897,map,0,1,47.059098,15.4580551667,408.4,"(0.4350721600000001, 0.0, 0.0, 0.0, 0.5595040000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:21.071412,751,1562828841,71208000,map,0,1,47.0590976667,15.4580538333,408.4,"(0.40857664, 0.0, 0.0, 0.0, 0.5595040000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:22.070524,752,1562828842,70400953,map,0,1,47.0590976667,15.458053,408.4,"(0.38291344, 0.0, 0.0, 0.0, 0.5595040000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:23.070978,753,1562828843,70745944,map,0,1,47.0590976667,15.4580521667,408.4,"(0.3662670400000001, 0.0, 0.0, 0.0, 0.5595040000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:24.069273,754,1562828844,68994998,map,0,1,47.059098,15.4580518333,408.4,"(0.35808256000000005, 0.0, 0.0, 0.0, 0.4624000000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:25.071173,755,1562828845,71003913,map,0,1,47.0590986667,15.4580538333,408.4,"(0.3728323599999999, 0.0, 0.0, 0.0, 0.5041, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:26.068861,756,1562828846,68614006,map,0,1,47.0590995,15.4580561667,408.3,"(0.3642122499999999, 0.0, 0.0, 0.0, 0.5041, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:27.065738,757,1562828847,65599918,map,0,1,47.0591008333,15.4580628333,408.2,"(0.3642122499999999, 0.0, 0.0, 0.0, 0.5041, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:28.068868,758,1562828848,68658113,map,0,1,47.0591016667,15.458072,408.1,"(0.3728323599999999, 0.0, 0.0, 0.0, 0.5041, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:29.070137,759,1562828849,69885015,map,0,1,47.0591025,15.458082,407.9,"(0.39037504, 0.0, 0.0, 0.0, 0.5041, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:30.069930,760,1562828850,69641113,map,0,1,47.0591046667,15.4580933333,407.7,"(0.408321, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:31.068619,761,1562828851,68416118,map,0,1,47.0591055,15.4580973333,407.4,"(0.38291344, 0.0, 0.0, 0.0, 0.5595040000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:32.070138,762,1562828852,69781064,map,0,1,47.059106,15.4581016667,407.4,"(0.42667024, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:33.070060,763,1562828853,69814920,map,0,1,47.0591061667,15.4581043333,407.3,"(0.42667024, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:34.069626,764,1562828854,69350957,map,0,1,47.059106,15.4581035,407.2,"(0.43599609, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:35.071023,765,1562828855,70769071,map,0,1,47.0591048333,15.4581026667,407.3,"(0.3999297600000001, 0.0, 0.0, 0.0, 0.5595040000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
2019/07/11/09:07:36.072277,766,1562828856,71989059,map,0,1,47.0591043333,15.4581038333,407.1,"(0.43599609, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:37.070197,767,1562828857,69922924,map,0,1,47.059104,15.4581043333,407.0,"(0.43599609, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/09:07:38.066618,768,1562828858,66407918,map,0,1,47.059104,15.458104,406.9,"(0.39137536000000006, 0.0, 0.0, 0.0, 0.5595040000000001, 0.0, 0.0, 0.0, 118.37440000000002)",1
