,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance,yaw
783,2019/07/11/09:09:48.248147,783,1562828987,420227263,odom,base_link,19.2403955863,-16.4342573055,-1.23028233339,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(1.7332558854832314e-05, 8.680810424266383e-06, -6.841269168944564e-06, 4.2729141114250524e-08, -3.673614514809742e-07, -4.80107473777025e-08, 8.680810424266383e-06, 1.0145720807486214e-05, -3.825961357506458e-06, 3.074114118817306e-08, -2.2456111992141814e-07, -1.8669426538053813e-07, -6.841266440460458e-06, -3.825960448011756e-06, 6.632995791733265e-06, -3.202385912004502e-08, 2.764011526323884e-07, 4.8128999452501375e-08, 4.272972375929385e-08, 3.074110566103627e-08, -3.2024157547994037e-08, 1.9351473312667622e-08, 6.479141667625754e-09, 5.3186948179018145e-09, -3.673610819987516e-07, -2.245610914997087e-07, 2.7640083999358467e-07, 6.479152769856e-09, 1.877092969948535e-08, 5.105654565795703e-09, -4.801038855362094e-08, -1.866942369588287e-07, 4.8128793395108005e-08, 5.318693041544975e-09, 5.105649236725185e-09, 8.886626545745457e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
784,2019/07/11/09:09:48.991025,784,1562828988,153618263,odom,base_link,19.2400571728,-16.43475212,-1.23076526777,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(1.808312845241744e-05, 9.059454896487296e-06, -7.1327531259157695e-06, 4.2335184247122015e-08, -3.842359035388654e-07, -5.087309062901113e-08, 9.059450349013787e-06, 1.0595543244562577e-05, -3.991977337136632e-06, 3.1301830460961355e-08, -2.347378966760516e-07, -1.9528745553998306e-07, -7.132750397431664e-06, -3.991979156126035e-06, 6.920599844306707e-06, -3.185352071000125e-08, 2.891472377086757e-07, 5.078871012642594e-08, 4.233502082229279e-08, 3.130164216713638e-08, -3.1853502946432855e-08, 1.9937175466111512e-08, 6.696681431606066e-09, 5.465957464423354e-09, -3.8423476667048817e-07, -2.34737527193829e-07, 2.891467829613248e-07, 6.696679655249227e-09, 1.958810358360097e-08, 5.3095607910336184e-09, -5.0872692725079105e-08, -1.9528734185314534e-07, 5.07884827527505e-08, 5.465953911709676e-09, 5.309553685606261e-09, 9.25429866072136e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
785,2019/07/11/09:09:49.719507,785,1562828988,887019263,odom,base_link,19.2401688664,-16.4353961904,-1.2312322052299998,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(1.933426938194316e-05, 9.684528777142987e-06, -7.631014341313858e-06, 4.716494572676311e-08, -4.1001814565788663e-07, -5.37382263132713e-08, 9.684527867648285e-06, 1.1319612895022146e-05, -4.268676093488466e-06, 3.4203921472908405e-08, -2.505745442249463e-07, -2.0832857217101264e-07, -7.631008884345647e-06, -4.26867291025701e-06, 7.399229616567027e-06, -3.527584624407609e-08, 3.0855818522468326e-07, 5.3851913150992914e-08, 4.716433821272403e-08, 3.420334593329244e-08, -3.527544123471671e-08, 2.1464307664587068e-08, 7.181685912627245e-09, 5.891365617571864e-09, -4.1001817407959606e-07, -2.505745442249463e-07, 3.0855827048981155e-07, 7.181666816791221e-09, 2.092497908279256e-08, 5.680417913822566e-09, -5.373842881795099e-08, -2.0832897007494466e-07, 5.385200907426224e-08, 5.891359844412136e-09, 5.680426795606763e-09, 9.900521291683617e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
786,2019/07/11/09:09:50.422246,786,1562828989,620391263,odom,base_link,19.2400170895,-16.4357500974,-1.23174648456,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(2.022728767769877e-05, 1.0131884664588142e-05, -7.983357136254199e-06, 4.9214456510071614e-08, -4.290097308512486e-07, -5.626048960039043e-08, 1.0131884664588142e-05, 1.184310076496331e-05, -4.465857728064293e-06, 3.570383100282015e-08, -2.6218884841000545e-07, -2.1799081650897278e-07, -7.983355317264795e-06, -4.46585636382224e-06, 7.741477020317689e-06, -3.6913764489554524e-08, 3.2281502626574365e-07, 5.634329625081591e-08, 4.921419716197306e-08, 3.570350770587538e-08, -3.691362948643473e-08, 2.2489174966722203e-08, 7.532816148625443e-09, 6.174237121570059e-09, -4.290102140203089e-07, -2.621891894705186e-07, 3.228151399525814e-07, 7.532806378662826e-09, 2.1902462066236694e-08, 5.949241099756364e-09, -5.626059973451447e-08, -2.1799107230435766e-07, 5.6343342436093735e-08, 6.1742375656592685e-09, 5.949244652470043e-09, 1.036161023648674e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
787,2019/07/11/09:09:51.139385,787,1562828990,353781263,odom,base_link,19.2403011301,-16.436345346,-1.2320850727,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(2.1355877834139392e-05, 1.0697237485146616e-05, -8.429219633399043e-06, 5.210507225683614e-08, -4.528830572780862e-07, -5.935579849847272e-08, 1.0697238394641317e-05, 1.250343666470144e-05, -4.715197974292096e-06, 3.773212142732518e-08, -2.768009892406553e-07, -2.3013113548131514e-07, -8.429215995420236e-06, -4.715196155302692e-06, 8.173612513928674e-06, -3.906977852352611e-08, 3.4078874477927457e-07, 5.945505421323105e-08, 5.2104816461451264e-08, 3.773178036681202e-08, -3.9069643520406316e-08, 2.3758694567277416e-08, 7.956245440254861e-09, 6.523085627208047e-09, -4.528835972905654e-07, -2.768014155662968e-07, 3.407888584661123e-07, 7.956236558470664e-09, 2.3124520964756812e-08, 6.281988262912819e-09, -5.9355908632596766e-08, -2.3013143390926416e-07, 5.945511460936359e-08, 6.523086071297257e-09, 6.281992703804917e-09, 1.0940777173118477e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
788,2019/07/11/09:09:51.873032,788,1562828991,20450263,odom,base_link,19.2399860907,-16.4363430699,-1.23229988566,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(2.268085881951265e-05, 1.1356876711943187e-05, -8.959545084508136e-06, 5.804463754088829e-08, -4.798197892341705e-07, -6.205740987752506e-08, 1.1356882168911397e-05, 1.3266328096506186e-05, -5.008245352655649e-06, 4.102513173620537e-08, -2.9340731089178007e-07, -2.4377447971346555e-07, -8.959534170571715e-06, -5.008238076698035e-06, 8.681885447003879e-06, -4.3253148618305204e-08, 3.6110867540628533e-07, 6.248249206919354e-08, 5.8044800965717513e-08, 4.10246236981493e-08, -4.3253052695035876e-08, 2.5482863819092927e-08, 8.500360415553132e-09, 7.009959279713485e-09, -4.7982081241571e-07, -2.934077087957121e-07, 3.6110895962337963e-07, 8.500355974661034e-09, 2.4542345045119873e-08, 6.6829706213411555e-09, -6.205770120004672e-08, -2.4377504814765416e-07, 6.248263417774069e-08, 7.009954394732176e-09, 6.682984388106661e-09, 1.1633705554459084e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
789,2019/07/11/09:09:52.607346,789,1562828991,753809263,odom,base_link,19.2398214872,-16.4364658833,-1.23254116907,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(2.3616141334059648e-05, 1.1825298315670807e-05, -9.328859960078262e-06, 6.043072886541268e-08, -4.996027200832032e-07, -6.463525181743535e-08, 1.1825303772639018e-05, 1.3813209079671651e-05, -5.214641532802489e-06, 4.2709348946345926e-08, -3.0550467045031837e-07, -2.538336332236213e-07, -9.328852684120648e-06, -5.2146342568448745e-06, 9.039687938638963e-06, -4.5036287588118284e-08, 3.759903961508826e-07, 6.506200378453286e-08, 6.043090650109662e-08, 4.2708819592007785e-08, -4.503618811213528e-08, 2.6534742403327982e-08, 8.850996380260767e-09, 7.299063575771925e-09, -4.996036295779049e-07, -3.0550512519766926e-07, 3.7599073721139575e-07, 8.850991051190249e-09, 2.555414368998754e-08, 6.958705611737059e-09, -6.463555735081172e-08, -2.5383423007951933e-07, 6.506216010393473e-08, 7.299057802612197e-09, 6.9587202666809844e-09, 1.2113608782726715e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
790,2019/07/11/09:09:53.343058,790,1562828992,487197263,odom,base_link,19.2393352332,-16.436194452,-1.2325767270399999,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(2.4912331355153583e-05, 1.2474838513298891e-05, -9.841452992986888e-06, 6.375574912453885e-08, -5.270238716548192e-07, -6.818584097345592e-08, 1.2474843970267102e-05, 1.4572606232832186e-05, -5.501494342752267e-06, 4.50444801458616e-08, -3.222967279725708e-07, -2.6779102313412295e-07, -9.841447536018677e-06, -5.5014857025526e-06, 9.536834113532677e-06, -4.7505029243666286e-08, 3.966610222505551e-07, 6.864371471237973e-08, 6.375594807650486e-08, 4.504391881710035e-08, -4.7504915556828564e-08, 2.7991813311700753e-08, 9.337039585943785e-09, 7.699776816139092e-09, -5.270250085231964e-07, -3.222972111416311e-07, 3.9666136331106827e-07, 9.337032480516427e-09, 2.6957501120250527e-08, 7.341002472571745e-09, -6.818616071768702e-08, -2.677916484117304e-07, 6.86438710317816e-08, 7.699771487068574e-09, 7.341019347961719e-09, 1.2778852642725269e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
791,2019/07/11/09:09:54.095573,791,1562828993,220581263,odom,base_link,19.2404214238,-16.4370475218,-1.23338676254,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(2.657379263837356e-05, 1.3305468200996984e-05, -1.0495736205484718e-05, 6.798025964371845e-08, -5.621747050099657e-07, -7.273266078300367e-08, 1.3305473657965194e-05, 1.5540770618827082e-05, -5.8662353694671765e-06, 4.8078973691190185e-08, -3.437171471887268e-07, -2.8557440145959845e-07, -1.0495729839021806e-05, -5.866226274520159e-06, 1.0169493180001155e-05, -5.066091546268581e-08, 4.230095100865583e-07, 7.319408013017892e-08, 6.798046570111183e-08, 4.8078380388005826e-08, -5.066079467042073e-08, 2.985569835800561e-08, 9.958650792896151e-09, 8.21318835164675e-09, -5.621758987217618e-07, -3.437176019360777e-07, 4.230098795687809e-07, 9.958643687468793e-09, 2.8752461744829816e-08, 7.829626724742411e-09, -7.273300894894419e-08, -2.855750835806248e-07, 7.31942506604355e-08, 8.213184798933071e-09, 7.829645376489225e-09, 1.3630105044626362e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
792,2019/07/11/09:09:54.839602,792,1562828994,20597263,odom,base_link,19.2403537083,-16.4371956546,-1.23343040552,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(2.839093212969601e-05, 1.4216665476851631e-05, -1.1215793165320065e-05, 7.266434920438769e-08, -6.006121111568063e-07, -7.769738630258871e-08, 1.4216670933819842e-05, 1.6607524230494164e-05, -6.2698272813577205e-06, 5.1329706707292644e-08, -3.673057165087812e-07, -3.051852672797395e-07, -1.1215784070373047e-05, -6.269818641158054e-06, 1.0868728168134112e-05, -5.41536522291608e-08, 4.520509833128017e-07, 7.822498560017266e-08, 7.266456236720842e-08, 5.132907077154414e-08, -5.415352433146836e-08, 3.190090325233541e-08, 1.0641033831859659e-08, 8.774907911401897e-09, -6.006133617120213e-07, -3.673061996778415e-07, 4.520514380601526e-07, 1.0641025838253881e-08, 3.0722205224265053e-08, 8.36604741039082e-09, -7.769776289023866e-08, -3.051860346658941e-07, 7.822517034128396e-08, 8.774902582331379e-09, 8.366066062137634e-09, 1.4563248385002225e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
793,2019/07/11/09:09:55.527442,793,1562828994,753985263,odom,base_link,19.2407045326,-16.4373018197,-1.23389201643,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(3.0583167244913056e-05, 1.5313200492528267e-05, -1.2079890439053997e-05, 7.824231573749785e-08, -6.469931577157695e-07, -8.370597015527892e-08, 1.5313205949496478e-05, 1.7886490240925923e-05, -6.7518631112761796e-06, 5.5323052805533734e-08, -3.955928207233228e-07, -3.286825460691034e-07, -1.2079880434612278e-05, -6.751852652087109e-06, 1.1704833013936877e-05, -5.829986093885964e-08, 4.868643941335904e-07, 8.424642317095277e-08, 7.8242557322028e-08, 5.5322370684507405e-08, -5.829972948845352e-08, 3.436047535387843e-08, 1.1461256832490108e-08, 9.452469029724853e-09, -6.469944082709844e-07, -3.9559333231409255e-07, 4.868648488809413e-07, 1.146124972706275e-08, 3.3090870488194923e-08, 9.011136725689539e-09, -8.370634674292887e-08, -3.286833702986769e-07, 8.424662212291878e-08, 9.452461924297495e-09, 9.011157153793192e-09, 1.5686799414993402e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
794,2019/07/11/09:09:56.294921,794,1562828995,420764263,odom,base_link,19.2409211266,-16.4373783207,-1.2341172318,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(3.225336695322767e-05, 1.6150306691997685e-05, -1.2741721548081841e-05, 8.254157535247941e-08, -6.823264584454591e-07, -8.82557671388895e-08, 1.61503139679553e-05, 1.886583777377382e-05, -7.122603165043984e-06, 5.831852334381438e-08, -4.1725726873664826e-07, -3.4667655768316763e-07, -1.2741712453134824e-05, -7.1225917963602114e-06, 1.2347090887487866e-05, -6.151439890800248e-08, 5.135456149218953e-07, 8.886006241937139e-08, 8.254183825329164e-08, 5.831780214293758e-08, -6.151427101031004e-08, 3.624050037842608e-08, 1.2088806400356589e-08, 9.968274206073602e-09, -6.823278226875118e-07, -4.17257780327418e-07, 5.135460696692462e-07, 1.2088797518572392e-08, 3.4901791678976224e-08, 9.503544617928128e-09, -8.825617925367624e-08, -3.466773819127411e-07, 8.88602613713374e-08, 9.968266212467825e-09, 9.5035659342102e-09, 1.65437779031663e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
795,2019/07/11/09:09:57.032931,795,1562828996,220772263,odom,base_link,19.2406750114,-16.4372983879,-1.23412268683,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(3.3326858101645485e-05, 1.6688925825292245e-05, -1.3164787560526747e-05, 8.530530948291926e-08, -7.050314820844505e-07, -9.122290833829538e-08, 1.668892946327105e-05, 1.9495550077408552e-05, -7.359511073445901e-06, 6.027125465379868e-08, -4.3117188397445716e-07, -3.5825587474391796e-07, -1.316477846557973e-05, -7.35950015950948e-06, 1.2757383046846371e-05, -6.357223014674673e-08, 5.306118850967323e-07, 9.18269975613839e-08, 8.530557948915884e-08, 6.027052279478085e-08, -6.357207382734487e-08, 3.74461350816091e-08, 1.2490482426130711e-08, 1.0301008934732181e-08, -7.050329600133409e-07, -4.3117245240864577e-07, 5.306123398440832e-07, 1.2490472656168095e-08, 3.6062857589058694e-08, 9.821354396422066e-09, -9.122334887479155e-08, -3.5825678423861973e-07, 9.182719651334992e-08, 1.0301000941126404e-08, 9.8213739363473e-09, 1.7095961979407548e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
796,2019/07/11/09:09:57.753611,796,1562828996,954152263,odom,base_link,19.240472129,-16.4371866001,-1.2341040660200002,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(3.5091816243948415e-05, 1.757171776262112e-05, -1.3863186723028775e-05, 8.979937149433681e-08, -7.423731744893303e-07, -9.603603245977865e-08, 1.7571726857568137e-05, 2.0526214939309284e-05, -7.749498763587326e-06, 6.344474456909666e-08, -4.5397831627269625e-07, -3.7719431134064507e-07, -1.3863174899597652e-05, -7.749488759145606e-06, 1.3433870662993286e-05, -6.691960408033992e-08, 5.587461942013761e-07, 9.668607248158878e-08, 8.979964860600376e-08, 6.344395586665996e-08, -6.691944776093806e-08, 3.943033277664654e-08, 1.3152695821361249e-08, 1.0845532472103514e-08, -7.423746524182206e-07, -4.539789415503037e-07, 5.587466489487269e-07, 1.3152685163220212e-08, 3.7973038047312e-08, 1.0339975986539685e-08, -9.603648720712954e-08, -3.7719522083534684e-07, 9.668629274983687e-08, 1.0845523590319317e-08, 1.0339998191000177e-08, 1.7999770562937556e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
797,2019/07/11/09:09:58.510413,797,1562828997,687543263,odom,base_link,19.240318915699998,-16.437126793599997,-1.23407579374,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(3.660817674244754e-05, 1.83294450835092e-05, -1.4462205399468075e-05, 9.366799247345625e-08, -7.744532126707782e-07, -1.0014558426973963e-07, 1.8329452359466814e-05, 2.141073127859272e-05, -8.083700777206104e-06, 6.618465420160646e-08, -4.735516938580986e-07, -3.934395067517471e-07, -1.4462194485531654e-05, -8.083688953774981e-06, 1.4013856343808584e-05, -6.980845768111976e-08, 5.82874633892061e-07, 1.0084295354317874e-07, 9.36682695851232e-08, 6.618382286660562e-08, -6.980829425629054e-08, 4.113252316528815e-08, 1.3720853786480802e-08, 1.1313701087090067e-08, -7.744548042865063e-07, -4.735523759791249e-07, 5.828752023262496e-07, 1.3720843128339766e-08, 3.961309857913875e-08, 1.0785351278741473e-08, -1.001460745442273e-07, -3.934404446681583e-07, 1.0084318802228154e-07, 1.131369220530587e-08, 1.0785374371380385e-08, 1.8776187715729975e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
798,2019/07/11/09:09:59.221776,798,1562828998,420933263,odom,base_link,19.2580024005,-16.421671530999998,-1.21551242131,-0.0843958102018,0.137482144444,-0.37186292198200005,0.9141629911750001,"(3.8601632695645094e-05, 1.9328172129462473e-05, -1.5259813153534196e-05, 9.97533575741727e-08, -8.158725677276379e-07, -1.0547725537435326e-07, 1.932817576744128e-05, 2.2580852601095103e-05, -8.529258593625855e-06, 7.022963899316892e-08, -4.988783643966599e-07, -4.149231926930952e-07, -1.5259802239597775e-05, -8.52925131766824e-06, 1.4795387869526166e-05, -7.395834700218984e-08, 6.148956686047313e-07, 1.0628794200329139e-07, 9.975299519737746e-08, 7.022882897445015e-08, -7.39581693665059e-08, 4.3067750254977e-08, 1.424214168821436e-08, 1.1796537080499547e-08, -8.158739319696906e-07, -4.988789896742674e-07, 6.148961801955011e-07, 1.4242118595575448e-08, 4.1626474711620176e-08, 1.1281720446731924e-08, -1.0547795881166167e-07, -4.149239316575404e-07, 1.0628821911495834e-07, 1.1796522869644832e-08, 1.1281739986657158e-08, 1.9752498303660104e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7979696175643773
799,2019/07/11/09:09:59.973501,799,1562828999,154330263,odom,base_link,19.2677221533,-16.4109884796,-1.20749732137,-0.0843316129517,0.13763995753900002,-0.37187748598399994,0.9141392435310001,"(4.112366514164023e-05, 2.058786412817426e-05, -1.6244726793956943e-05, 1.0739496758560563e-07, -8.685566399435629e-07, -1.118479673323236e-07, 2.0587865947163664e-05, 2.405007035122253e-05, -9.076901733351406e-06, 7.663160772608535e-08, -5.304073624756711e-07, -4.412842145029572e-07, -1.624471951799933e-05, -9.076899914362002e-06, 1.574503767187707e-05, -7.995755879619537e-08, 6.538796810673375e-07, 1.1272518918303831e-07, 1.0739390177150199e-07, 7.663079770736658e-08, -7.995733852794729e-08, 4.551007037889576e-08, 1.492925782997645e-08, 1.2434876239808546e-08, -8.685577768119401e-07, -5.30407817223022e-07, 6.538802495015261e-07, 1.492922763191018e-08, 4.4173738444897026e-08, 1.1929198961979637e-08, -1.1184893367044424e-07, -4.412847829371458e-07, 1.1272553024355147e-07, 1.2434856699883312e-08, 1.1929213172834352e-08, 2.0991198113051723e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7980614691759105
800,2019/07/11/09:10:00.708611,800,1562828999,887713263,odom,base_link,19.2689520606,-16.4058770179,-1.2096611345200001,-0.0842200230611,0.137594561313,-0.371894284966,0.9141495311069999,"(4.235136293573305e-05, 2.120348835887853e-05, -1.6720146959414706e-05, 1.091992061219571e-07, -8.951653285294014e-07, -1.1560359780560248e-07, 2.1203497453825548e-05, 2.4769429728621617e-05, -9.343661986349616e-06, 7.899746634620897e-08, -5.462661079036479e-07, -4.5443908902598196e-07, -1.6720146959414706e-05, -9.343661986349616e-06, 1.620272087166086e-05, -8.135639006923157e-08, 6.735054398632201e-07, 1.163869853826327e-07, 1.0919745818682713e-07, 7.89966563274902e-08, -8.135565110478638e-08, 4.6599062386576406e-08, 1.5290883226271035e-08, 1.2724312270506744e-08, -8.951661811806844e-07, -5.462662215904857e-07, 6.735057809237333e-07, 1.5290844146420568e-08, 4.54665922688946e-08, 1.2261601511909248e-08, -1.1560475599026176e-07, -4.544396006167517e-07, 1.1638744012998359e-07, 1.2724298947830448e-08, 1.2261621940012901e-08, 2.1593008270315295e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7980614691767487
